file,shape_raw,shape_3d,air_ratio,is_outlier
cave_2210.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3971278464147287,False
cave_2211.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6201171875,False
cave_2212.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9572280765503876,False
cave_2213.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5873616536458334,False
cave_2214.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.62353515625,False
cave_2215.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5601806640625,False
cave_2216.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5960896809895834,False
cave_2217.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4425048828125,False
cave_2218.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5959302325581395,False
cave_2219.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9417530621669089,False
cave_222.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5315348307291666,False
cave_2220.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8666940142017926,False
cave_2221.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.34108527131782945,False
cave_2222.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4916788736979167,False
cave_2223.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7069479772286822,False
cave_2224.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.62371826171875,False
cave_2225.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3645833333333333,False
cave_2226.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4158732096354167,False
cave_2227.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7024739583333334,False
cave_2228.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4901936848958333,False
cave_2229.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9365442556928295,False
cave_223.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5279134114583334,False
cave_2230.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4779256184895833,False
cave_2231.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6771538313045058,False
cave_2232.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3941446940104167,False
cave_2233.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9725128883539245,False
cave_2234.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.42498779296875,False
cave_2235.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.51568603515625,False
cave_2236.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5090738932291666,False
cave_2237.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.946063847504845,False
cave_2238.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4848225911458333,False
cave_2239.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4593505859375,False
cave_224.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.55731201171875,False
cave_2240.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5494588216145834,False
cave_2241.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7616884689922481,False
cave_2242.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.65252685546875,False
cave_2243.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6196492513020834,False
cave_2244.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4482218424479167,False
cave_2245.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9484087330426356,False
cave_2246.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5359700520833334,False
cave_2247.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4542439778645833,False
cave_2248.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4692179361979167,False
cave_2249.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5455729166666666,False
cave_225.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5040690104166666,False
cave_2250.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9645333696705426,False
cave_2251.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6567179361979166,False
cave_2252.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3371785481770833,False
cave_2253.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5125528971354166,False
cave_2254.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5475411821705426,False
cave_2255.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5152791341145834,False
cave_2256.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4537760416666667,False
cave_2257.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6527459196342055,False
cave_2258.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9490148263384205,False
cave_2259.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4625651041666667,False
cave_226.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5266472868217055,False
cave_2260.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.704124273255814,False
cave_2261.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9511359163032945,False
cave_2262.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5234375,False
cave_2263.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5578816731770834,False
cave_2264.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4316813151041667,False
cave_2265.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7888387044270834,False
cave_2266.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9642731422601745,False
cave_2267.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5057169596354166,False
cave_2268.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7954541583393895,False
cave_2269.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.35681625484496127,False
cave_227.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7261234253875969,False
cave_2270.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6749471028645834,False
cave_2271.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9004615961119186,False
cave_2272.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7217719499454942,False
cave_2273.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5312093098958334,False
cave_2274.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3796793619791667,False
cave_2275.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5085245768229166,False
cave_2276.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.499267578125,False
cave_2277.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6453185562015504,False
cave_2278.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.726253539092781,False
cave_2279.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4537760416666667,False
cave_228.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6569767441860465,False
cave_2280.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9123833234920058,False
cave_2281.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9725597292877907,False
cave_2282.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8959052507267442,False
cave_2283.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4664159966993702,False
cave_2284.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5976969401041666,False
cave_2285.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9508075566254846,False
cave_2286.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.53717041015625,False
cave_2287.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9209490635598353,False
cave_2288.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4742838541666667,False
cave_2289.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9280792946039245,False
cave_229.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8154495594113372,False
cave_2290.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6485392252604166,False
cave_2291.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7318034800448159,False
cave_2292.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5107625325520834,False
cave_2293.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9135661753573159,False
cave_2294.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.50311279296875,False
cave_2295.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4664713541666667,False
cave_2296.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5032552083333334,False
cave_2297.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5262858072916666,False
cave_2298.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6128133138020834,False
cave_2299.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4420979817708333,False
cave_23.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9800353530765504,False
cave_230.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6240030924479166,False
cave_2300.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.917865605317345,False
cave_2301.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4944864908854167,False
cave_2302.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8392438075339147,False
cave_2303.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4679158528645833,False
cave_2304.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6949571712996608,False
cave_2305.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.53857421875,False
cave_2306.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9422228909278101,False
cave_2307.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.016035213026889535,False
cave_2308.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.784671753875969,False
cave_2309.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8823838344840116,False
cave_231.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.594970703125,False
cave_2310.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5934041341145834,False
cave_2311.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5596110026041666,False
cave_2312.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.521484375,False
cave_2313.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5228271484375,False
cave_2314.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9351863417514535,False
cave_2315.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5997111002604166,False
cave_2316.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6397468507751938,False
cave_2317.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6657800009084303,False
cave_2318.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5692952473958334,False
cave_2319.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.01575416742369186,False
cave_232.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6201891048934108,False
cave_2320.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8747085453003876,False
cave_2321.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8056214798328488,False
cave_2322.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9518598216448644,False
cave_2323.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5033162434895834,False
cave_2324.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8658948794815892,False
cave_2325.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9198310319767442,False
cave_2326.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4209798177083333,False
cave_2327.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9714875923570736,False
cave_2328.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6154917635658915,False
cave_2329.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4591878255208333,False
cave_233.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.935134769410126,False
cave_2330.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5419718424479166,False
cave_2331.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9444182639898255,False
cave_2332.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.439697265625,False
cave_2333.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7571283384811046,False
cave_2334.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.848064570463905,False
cave_2335.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4808756510416667,False
cave_2336.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3948160807291667,False
cave_2337.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4970499674479167,False
cave_2338.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6209716796875,False
cave_2339.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6918491097383721,False
cave_234.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9007979991824128,False
cave_2340.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.022546102834302327,False
cave_2341.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4436848958333333,False
cave_2342.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9304625045421512,False
cave_2343.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4812215169270833,False
cave_2344.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4498697916666667,False
cave_2345.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4926961263020833,False
cave_2346.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9763675660125969,False
cave_2347.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7315740067829457,False
cave_2348.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8595855476320252,False
cave_2349.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.58154296875,False
cave_235.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5895731134932171,False
cave_2350.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9498494466145834,False
cave_2351.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6911185804263565,False
cave_2352.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.53839111328125,False
cave_2353.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9512447386749031,False
cave_2354.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8843908975290697,False
cave_2355.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9441391109496124,False
cave_2356.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8897288714268411,False
cave_2357.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8636957212936046,False
cave_2358.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6433919270833334,False
cave_2359.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5709228515625,False
cave_236.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7006003209786822,False
cave_2360.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8657467864280524,False
cave_2361.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5,False
cave_2362.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.1434108527131783,False
cave_2363.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9901279183321221,False
cave_2364.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8928790425145349,False
cave_2365.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7847152828246124,False
cave_2366.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9002846414728682,False
cave_2367.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8638130601986435,False
cave_2368.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5425618489583334,False
cave_2369.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9408876877422481,False
cave_237.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.54583740234375,False
cave_2370.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8123675205910853,False
cave_2371.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6189778645833334,False
cave_2372.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5407885174418605,False
cave_2373.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8176591266957365,False
cave_2374.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8111827761627907,False
cave_2375.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9307638951974322,False
cave_2376.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5788370768229166,False
cave_2377.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9640436689983043,False
cave_2378.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4803059895833333,False
cave_2379.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5748291015625,False
cave_238.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.776615113250969,False
cave_2380.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.844741703003876,False
cave_2381.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.57275390625,False
cave_2382.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6115315755208334,False
cave_2383.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8089689506116764,False
cave_2384.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.82855224609375,False
cave_2385.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.875099359556686,False
cave_2386.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4978434244791667,False
cave_2387.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7906461020772771,False
cave_2388.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6133730393047481,False
cave_2389.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5335896809895834,False
cave_239.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9154875999273255,False
cave_2390.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.2693888346354167,False
cave_2391.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6587320963541666,False
cave_2392.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.45930043301841084,False
cave_2393.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.51300048828125,False
cave_2394.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5091552734375,False
cave_2395.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6617838541666666,False
cave_2396.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9089180406673935,False
cave_2397.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9375733368156492,False
cave_2398.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5219523111979166,False
cave_2399.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.646728515625,False
cave_24.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9588992096656976,False
cave_240.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7748479325641957,False
cave_2400.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9004738977713178,False
cave_2401.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.439952761627907,False
cave_2402.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9771089775617733,False
cave_2403.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6969022529069767,False
cave_2404.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8047177810077519,False
cave_2405.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7705485026041666,False
cave_2406.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5640462239583334,False
cave_2407.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9689425682836725,False
cave_2408.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.853561519652374,False
cave_2409.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.329578488372093,False
cave_241.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5051472981770834,False
cave_2410.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5277303059895834,False
cave_2411.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.918560175932655,False
cave_2412.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5758056640625,False
cave_2413.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3870518410852713,False
cave_2414.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5268961588541666,False
cave_2415.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.59039306640625,False
cave_2416.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5199788411458334,False
cave_2417.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9518565096596415,False
cave_2418.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9771222255026647,False
cave_2419.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9722999750181686,False
cave_242.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9398666500121124,False
cave_2420.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9625679430111435,False
cave_2421.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.895744382873062,False
cave_2422.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4597371419270833,False
cave_2423.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4166666666666667,False
cave_2424.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6047566731770834,False
cave_2425.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8911653267320736,False
cave_2426.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8492020008175872,False
cave_2427.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.265625,False
cave_2428.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7627255935077519,False
cave_2429.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9606640246487403,False
cave_243.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.60595703125,False
cave_2430.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.713722406431686,False
cave_2431.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9205984662669574,False
cave_2432.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5221354166666666,False
cave_2433.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.966258913971657,False
cave_2434.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6711468363917151,False
cave_2435.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4535725911458333,False
cave_2436.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3849690755208333,False
cave_2437.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8525854302931202,False
cave_2438.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8857516503149225,False
cave_2439.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6731770833333334,False
cave_244.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7429899467054264,False
cave_2440.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6732669800750969,False
cave_2441.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4652506510416667,False
cave_2442.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4694010416666667,False
cave_2443.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.66668701171875,False
cave_2444.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8593447189922481,False
cave_2445.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9540476244549418,False
cave_2446.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8303918173146803,False
cave_2447.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4346370253452035,False
cave_2448.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.3190104166666667,False
cave_2449.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.66876220703125,False
cave_245.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6014399565467539,False
cave_2450.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4703776041666667,False
cave_2451.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4744669596354167,False
cave_2452.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8346756336300872,False
cave_2453.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6152140299479166,False
cave_2454.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6329870889353197,False
cave_2455.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6260498993156492,False
cave_2456.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9659859117611435,False
cave_2457.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.46063232421875,False
cave_2458.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.50982666015625,False
cave_2459.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9729798782703488,False
cave_246.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.865318120912064,False
cave_2460.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7044270833333334,False
cave_2461.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6482137044270834,False
cave_2462.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9181111653645834,False
cave_2463.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5279134114583334,False
cave_2464.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5108439127604166,False
cave_2465.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5938517252604166,False
cave_2466.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.59307861328125,False
cave_2467.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.41064453125,False
cave_2468.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4970296223958333,False
cave_2469.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.37579345703125,False
cave_247.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4567667643229167,False
cave_2470.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4726155598958333,False
cave_2471.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4475911458333333,False
cave_2472.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5582682291666666,False
cave_2473.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6260986328125,False
cave_2474.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6051432291666666,False
cave_2475.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8496178915334303,False
cave_2476.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8792450187742248,False
cave_2477.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8331653683684593,False
cave_2478.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.67218017578125,False
cave_2479.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4453125,False
cave_248.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7211421996124031,False
cave_2480.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6616617838541666,False
cave_2481.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6576187961785368,False
cave_2482.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9623682776162791,False
cave_2483.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.9640058177386144,False
cave_2484.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5217644743217055,False
cave_2485.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4748942057291667,False
cave_2486.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.983043581940407,False
cave_2487.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6872151692708334,False
cave_2488.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5294397635053295,False
cave_2489.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5618082682291666,False
cave_249.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.687023074127907,False
cave_2490.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.49755859375,False
cave_2491.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.8926481498304264,False
cave_2492.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.50128173828125,False
cave_2493.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6032511393229166,False
cave_2494.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5847868217054264,False
cave_2495.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.4560546875,False
cave_2496.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.5430094401041666,False
cave_2497.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6408284505208334,False
cave_2498.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.6266276041666666,False
cave_2499.pt,"[1, 129, 128, 128]","[129, 128, 128]",0.7690633138020834,False
